DAY,MONTH,YEAR,TYPE,NUMBER
23,07,2010,Number,13
23,07,2010,Number,35
23,07,2010,Number,37
23,07,2010,Number,46
23,07,2010,Star,9
23,07,2010,Star,3
16,07,2010,Number,38
16,07,2010,Number,39
16,07,2010,Number,45
16,07,2010,Number,46
16,07,2010,Number,49
16,07,2010,Star,7
16,07,2010,Star,8
9,07,2010,Number,9
9,07,2010,Number,24
9,07,2010,Number,37
9,07,2010,Number,39
9,07,2010,Number,49
9,07,2010,Star,3
9,07,2010,Star,9
2,07,2010,Number,12
2,07,2010,Number,13
2,07,2010,Number,36
2,07,2010,Number,41
2,07,2010,Number,46
2,07,2010,Star,8
2,07,2010,Star,1
25,06,2010,Number,1
25,06,2010,Number,8
25,06,2010,Number,18
25,06,2010,Number,28
25,06,2010,Number,31
25,06,2010,Star,9
25,06,2010,Star,8
18,06,2010,Number,2
18,06,2010,Number,29
18,06,2010,Number,31
18,06,2010,Number,32
18,06,2010,Number,38
18,06,2010,Star,4
18,06,2010,Star,1
11,06,2010,Number,2
11,06,2010,Number,22
11,06,2010,Number,24
11,06,2010,Number,36
11,06,2010,Number,44
11,06,2010,Star,2
11,06,2010,Star,1
4,06,2010,Number,4
4,06,2010,Number,17
4,06,2010,Number,34
4,06,2010,Number,40
4,06,2010,Number,42
4,06,2010,Star,9
4,06,2010,Star,4
28,05,2010,Number,4
28,05,2010,Number,9
28,05,2010,Number,31
28,05,2010,Number,32
28,05,2010,Number,33
28,05,2010,Star,3
28,05,2010,Star,7
21,05,2010,Number,7
21,05,2010,Number,19
21,05,2010,Number,30
21,05,2010,Number,38
21,05,2010,Number,50
21,05,2010,Star,4
21,05,2010,Star,7
14,05,2010,Number,1
14,05,2010,Number,17
14,05,2010,Number,31
14,05,2010,Number,43
14,05,2010,Number,47
14,05,2010,Star,3
14,05,2010,Star,2
7,05,2010,Number,3
7,05,2010,Number,6
7,05,2010,Number,15
7,05,2010,Number,21
7,05,2010,Number,32
7,05,2010,Star,7
7,05,2010,Star,9
30,04,2010,Number,6
30,04,2010,Number,22
30,04,2010,Number,24
30,04,2010,Number,25
30,04,2010,Number,36
30,04,2010,Star,3
30,04,2010,Star,8
23,04,2010,Number,3
23,04,2010,Number,7
23,04,2010,Number,8
23,04,2010,Number,43
23,04,2010,Number,46
23,04,2010,Star,6
23,04,2010,Star,8
16,04,2010,Number,9
16,04,2010,Number,11
16,04,2010,Number,17
16,04,2010,Number,26
16,04,2010,Number,40
16,04,2010,Star,9
16,04,2010,Star,3
9,04,2010,Number,7
9,04,2010,Number,21
9,04,2010,Number,23
9,04,2010,Number,24
9,04,2010,Number,44
9,04,2010,Star,3
9,04,2010,Star,4
2,04,2010,Number,12
2,04,2010,Number,18
2,04,2010,Number,24
2,04,2010,Number,26
2,04,2010,Number,45
2,04,2010,Star,5
2,04,2010,Star,4
26,03,2010,Number,8
26,03,2010,Number,16
26,03,2010,Number,18
26,03,2010,Number,37
26,03,2010,Number,43
26,03,2010,Star,2
26,03,2010,Star,6
19,03,2010,Number,10
19,03,2010,Number,28
19,03,2010,Number,30
19,03,2010,Number,38
19,03,2010,Number,39
19,03,2010,Star,7
19,03,2010,Star,2
12,03,2010,Number,1
12,03,2010,Number,26
12,03,2010,Number,33
12,03,2010,Number,36
12,03,2010,Number,46
12,03,2010,Star,7
12,03,2010,Star,6
5,03,2010,Number,12
5,03,2010,Number,18
5,03,2010,Number,19
5,03,2010,Number,43
5,03,2010,Number,49
5,03,2010,Star,9
5,03,2010,Star,3
26,02,2010,Number,7
26,02,2010,Number,11
26,02,2010,Number,18
26,02,2010,Number,29
26,02,2010,Number,42
26,02,2010,Star,7
26,02,2010,Star,6
19,02,2010,Number,12
19,02,2010,Number,31
19,02,2010,Number,37
19,02,2010,Number,38
19,02,2010,Number,43
19,02,2010,Star,3
19,02,2010,Star,2
12,02,2010,Number,1
12,02,2010,Number,5
12,02,2010,Number,18
12,02,2010,Number,38
12,02,2010,Number,45
12,02,2010,Star,6
12,02,2010,Star,4
5,02,2010,Number,34
5,02,2010,Number,35
5,02,2010,Number,38
5,02,2010,Number,39
5,02,2010,Number,46
5,02,2010,Star,3
5,02,2010,Star,4
29,01,2010,Number,9
29,01,2010,Number,17
29,01,2010,Number,30
29,01,2010,Number,39
29,01,2010,Number,43
29,01,2010,Star,7
29,01,2010,Star,5
22,01,2010,Number,4
22,01,2010,Number,22
22,01,2010,Number,27
22,01,2010,Number,36
22,01,2010,Number,44
22,01,2010,Star,9
22,01,2010,Star,7
15,01,2010,Number,11
15,01,2010,Number,26
15,01,2010,Number,29
15,01,2010,Number,49
15,01,2010,Number,50
15,01,2010,Star,4
15,01,2010,Star,7
8,01,2010,Number,4
8,01,2010,Number,5
8,01,2010,Number,14
8,01,2010,Number,44
8,01,2010,Number,46
8,01,2010,Star,8
8,01,2010,Star,9
1,01,2010,Number,9
1,01,2010,Number,22
1,01,2010,Number,24
1,01,2010,Number,27
1,01,2010,Number,36
1,01,2010,Star,7
1,01,2010,Star,5
25,12,2009,Number,4
25,12,2009,Number,5
25,12,2009,Number,14
25,12,2009,Number,17
25,12,2009,Number,34
25,12,2009,Star,5
25,12,2009,Star,3
18,12,2009,Number,14
18,12,2009,Number,30
18,12,2009,Number,32
18,12,2009,Number,35
18,12,2009,Number,49
18,12,2009,Star,8
18,12,2009,Star,3
11,12,2009,Number,20
11,12,2009,Number,41
11,12,2009,Number,43
11,12,2009,Number,44
11,12,2009,Number,46
11,12,2009,Star,2
11,12,2009,Star,9
4,12,2009,Number,18
4,12,2009,Number,19
4,12,2009,Number,25
4,12,2009,Number,30
4,12,2009,Number,44
4,12,2009,Star,3
4,12,2009,Star,1
27,11,2009,Number,5
27,11,2009,Number,8
27,11,2009,Number,13
27,11,2009,Number,15
27,11,2009,Number,33
27,11,2009,Star,8
27,11,2009,Star,9
20,11,2009,Number,5
20,11,2009,Number,9
20,11,2009,Number,28
20,11,2009,Number,43
20,11,2009,Number,47
20,11,2009,Star,2
20,11,2009,Star,9
13,11,2009,Number,13
13,11,2009,Number,15
13,11,2009,Number,25
13,11,2009,Number,26
13,11,2009,Number,32
13,11,2009,Star,4
13,11,2009,Star,3
6,11,2009,Number,11
6,11,2009,Number,19
6,11,2009,Number,34
6,11,2009,Number,43
6,11,2009,Number,45
6,11,2009,Star,5
6,11,2009,Star,9
30,10,2009,Number,9
30,10,2009,Number,33
30,10,2009,Number,35
30,10,2009,Number,38
30,10,2009,Number,40
30,10,2009,Star,6
30,10,2009,Star,2
23,10,2009,Number,6
23,10,2009,Number,18
23,10,2009,Number,20
23,10,2009,Number,29
23,10,2009,Number,31
23,10,2009,Star,8
23,10,2009,Star,2
16,10,2009,Number,12
16,10,2009,Number,23
16,10,2009,Number,30
16,10,2009,Number,31
16,10,2009,Number,47
16,10,2009,Star,3
16,10,2009,Star,4
9,10,2009,Number,7
9,10,2009,Number,11
9,10,2009,Number,29
9,10,2009,Number,46
9,10,2009,Number,50
9,10,2009,Star,4
9,10,2009,Star,7
2,10,2009,Number,22
2,10,2009,Number,23
2,10,2009,Number,24
2,10,2009,Number,29
2,10,2009,Number,44
2,10,2009,Star,5
2,10,2009,Star,1
25,09,2009,Number,6
25,09,2009,Number,17
25,09,2009,Number,18
25,09,2009,Number,21
25,09,2009,Number,34
25,09,2009,Star,9
25,09,2009,Star,3
18,09,2009,Number,6
18,09,2009,Number,16
18,09,2009,Number,30
18,09,2009,Number,38
18,09,2009,Number,41
18,09,2009,Star,2
18,09,2009,Star,4
11,09,2009,Number,12
11,09,2009,Number,15
11,09,2009,Number,35
11,09,2009,Number,42
11,09,2009,Number,43
11,09,2009,Star,4
11,09,2009,Star,6
4,09,2009,Number,6
4,09,2009,Number,9
4,09,2009,Number,20
4,09,2009,Number,38
4,09,2009,Number,39
4,09,2009,Star,9
4,09,2009,Star,3
28,08,2009,Number,8
28,08,2009,Number,36
28,08,2009,Number,37
28,08,2009,Number,41
28,08,2009,Number,49
28,08,2009,Star,7
28,08,2009,Star,5
21,08,2009,Number,4
21,08,2009,Number,7
21,08,2009,Number,16
21,08,2009,Number,31
21,08,2009,Number,42
21,08,2009,Star,5
21,08,2009,Star,3
14,08,2009,Number,5
14,08,2009,Number,8
14,08,2009,Number,24
14,08,2009,Number,30
14,08,2009,Number,49
14,08,2009,Star,9
14,08,2009,Star,3
7,08,2009,Number,10
7,08,2009,Number,20
7,08,2009,Number,22
7,08,2009,Number,24
7,08,2009,Number,31
7,08,2009,Star,7
7,08,2009,Star,2
31,07,2009,Number,5
31,07,2009,Number,9
31,07,2009,Number,20
31,07,2009,Number,21
31,07,2009,Number,26
31,07,2009,Star,6
31,07,2009,Star,3
24,07,2009,Number,14
24,07,2009,Number,15
24,07,2009,Number,25
24,07,2009,Number,35
24,07,2009,Number,47
24,07,2009,Star,9
24,07,2009,Star,5
17,07,2009,Number,2
17,07,2009,Number,8
17,07,2009,Number,17
17,07,2009,Number,32
17,07,2009,Number,50
17,07,2009,Star,3
17,07,2009,Star,7
10,07,2009,Number,6
10,07,2009,Number,16
10,07,2009,Number,20
10,07,2009,Number,42
10,07,2009,Number,46
10,07,2009,Star,1
10,07,2009,Star,6
3,07,2009,Number,21
3,07,2009,Number,29
3,07,2009,Number,34
3,07,2009,Number,46
3,07,2009,Number,47
3,07,2009,Star,6
3,07,2009,Star,8
26,06,2009,Number,6
26,06,2009,Number,11
26,06,2009,Number,21
26,06,2009,Number,30
26,06,2009,Number,39
26,06,2009,Star,8
26,06,2009,Star,2
19,06,2009,Number,4
19,06,2009,Number,16
19,06,2009,Number,17
19,06,2009,Number,20
19,06,2009,Number,29
19,06,2009,Star,7
19,06,2009,Star,5
12,06,2009,Number,6
12,06,2009,Number,14
12,06,2009,Number,16
12,06,2009,Number,34
12,06,2009,Number,50
12,06,2009,Star,6
12,06,2009,Star,4
5,06,2009,Number,11
5,06,2009,Number,19
5,06,2009,Number,26
5,06,2009,Number,35
5,06,2009,Number,40
5,06,2009,Star,2
5,06,2009,Star,5
29,05,2009,Number,2
29,05,2009,Number,5
29,05,2009,Number,30
29,05,2009,Number,37
29,05,2009,Number,47
29,05,2009,Star,6
29,05,2009,Star,3
22,05,2009,Number,4
22,05,2009,Number,13
22,05,2009,Number,14
22,05,2009,Number,33
22,05,2009,Number,43
22,05,2009,Star,6
22,05,2009,Star,1
15,05,2009,Number,8
15,05,2009,Number,18
15,05,2009,Number,19
15,05,2009,Number,20
15,05,2009,Number,42
15,05,2009,Star,5
15,05,2009,Star,9
8,05,2009,Number,4
8,05,2009,Number,23
8,05,2009,Number,24
8,05,2009,Number,29
8,05,2009,Number,31
8,05,2009,Star,9
8,05,2009,Star,8
1,05,2009,Number,5
1,05,2009,Number,19
1,05,2009,Number,31
1,05,2009,Number,38
1,05,2009,Number,47
1,05,2009,Star,3
1,05,2009,Star,5
24,04,2009,Number,4
24,04,2009,Number,14
24,04,2009,Number,21
24,04,2009,Number,24
24,04,2009,Number,41
24,04,2009,Star,5
24,04,2009,Star,8
17,04,2009,Number,4
17,04,2009,Number,7
17,04,2009,Number,21
17,04,2009,Number,44
17,04,2009,Number,47
17,04,2009,Star,1
17,04,2009,Star,5
10,04,2009,Number,9
10,04,2009,Number,14
10,04,2009,Number,16
10,04,2009,Number,37
10,04,2009,Number,46
10,04,2009,Star,2
10,04,2009,Star,4
3,04,2009,Number,2
3,04,2009,Number,20
3,04,2009,Number,24
3,04,2009,Number,32
3,04,2009,Number,46
3,04,2009,Star,1
3,04,2009,Star,9
27,03,2009,Number,25
27,03,2009,Number,33
27,03,2009,Number,36
27,03,2009,Number,38
27,03,2009,Number,42
27,03,2009,Star,6
27,03,2009,Star,7
20,03,2009,Number,12
20,03,2009,Number,16
20,03,2009,Number,23
20,03,2009,Number,31
20,03,2009,Number,35
20,03,2009,Star,4
20,03,2009,Star,6
13,03,2009,Number,12
13,03,2009,Number,24
13,03,2009,Number,26
13,03,2009,Number,36
13,03,2009,Number,42
13,03,2009,Star,1
13,03,2009,Star,4
6,03,2009,Number,13
6,03,2009,Number,17
6,03,2009,Number,19
6,03,2009,Number,25
6,03,2009,Number,35
6,03,2009,Star,5
6,03,2009,Star,6
27,02,2009,Number,5
27,02,2009,Number,9
27,02,2009,Number,37
27,02,2009,Number,44
27,02,2009,Number,45
27,02,2009,Star,9
27,02,2009,Star,6
20,02,2009,Number,9
20,02,2009,Number,12
20,02,2009,Number,13
20,02,2009,Number,14
20,02,2009,Number,48
20,02,2009,Star,1
20,02,2009,Star,2
13,02,2009,Number,22
13,02,2009,Number,33
13,02,2009,Number,36
13,02,2009,Number,40
13,02,2009,Number,42
13,02,2009,Star,1
13,02,2009,Star,2
6,02,2009,Number,10
6,02,2009,Number,20
6,02,2009,Number,30
6,02,2009,Number,36
6,02,2009,Number,40
6,02,2009,Star,3
6,02,2009,Star,5
30,01,2009,Number,4
30,01,2009,Number,29
30,01,2009,Number,34
30,01,2009,Number,35
30,01,2009,Number,46
30,01,2009,Star,5
30,01,2009,Star,8
23,01,2009,Number,32
23,01,2009,Number,33
23,01,2009,Number,36
23,01,2009,Number,40
23,01,2009,Number,49
23,01,2009,Star,2
23,01,2009,Star,8
16,01,2009,Number,3
16,01,2009,Number,17
16,01,2009,Number,22
16,01,2009,Number,49
16,01,2009,Number,50
16,01,2009,Star,3
16,01,2009,Star,6
9,01,2009,Number,7
9,01,2009,Number,15
9,01,2009,Number,22
9,01,2009,Number,28
9,01,2009,Number,48
9,01,2009,Star,1
9,01,2009,Star,4
2,01,2009,Number,29
2,01,2009,Number,30
2,01,2009,Number,36
2,01,2009,Number,37
2,01,2009,Number,48
2,01,2009,Star,1
2,01,2009,Star,6
26,12,2008,Number,1
26,12,2008,Number,2
26,12,2008,Number,26
26,12,2008,Number,44
26,12,2008,Number,50
26,12,2008,Star,1
26,12,2008,Star,7
19,12,2008,Number,28
19,12,2008,Number,29
19,12,2008,Number,40
19,12,2008,Number,46
19,12,2008,Number,50
19,12,2008,Star,5
19,12,2008,Star,7
12,12,2008,Number,2
12,12,2008,Number,19
12,12,2008,Number,28
12,12,2008,Number,42
12,12,2008,Number,49
12,12,2008,Star,2
12,12,2008,Star,7
5,12,2008,Number,4
5,12,2008,Number,8
5,12,2008,Number,21
5,12,2008,Number,35
5,12,2008,Number,45
5,12,2008,Star,5
5,12,2008,Star,8
28,11,2008,Number,8
28,11,2008,Number,11
28,11,2008,Number,16
28,11,2008,Number,25
28,11,2008,Number,41
28,11,2008,Star,2
28,11,2008,Star,4
21,11,2008,Number,9
21,11,2008,Number,14
21,11,2008,Number,21
21,11,2008,Number,49
21,11,2008,Number,50
21,11,2008,Star,3
21,11,2008,Star,8
14,11,2008,Number,8
14,11,2008,Number,10
14,11,2008,Number,14
14,11,2008,Number,21
14,11,2008,Number,26
14,11,2008,Star,3
14,11,2008,Star,4
7,11,2008,Number,1
7,11,2008,Number,9
7,11,2008,Number,12
7,11,2008,Number,17
7,11,2008,Number,18
7,11,2008,Star,3
7,11,2008,Star,4
31,10,2008,Number,3
31,10,2008,Number,18
31,10,2008,Number,25
31,10,2008,Number,34
31,10,2008,Number,41
31,10,2008,Star,2
31,10,2008,Star,5
24,10,2008,Number,7
24,10,2008,Number,15
24,10,2008,Number,16
24,10,2008,Number,17
24,10,2008,Number,45
24,10,2008,Star,6
24,10,2008,Star,9
17,10,2008,Number,3
17,10,2008,Number,10
17,10,2008,Number,12
17,10,2008,Number,42
17,10,2008,Number,50
17,10,2008,Star,1
17,10,2008,Star,5
10,10,2008,Number,4
10,10,2008,Number,15
10,10,2008,Number,22
10,10,2008,Number,31
10,10,2008,Number,41
10,10,2008,Star,1
10,10,2008,Star,6
3,10,2008,Number,4
3,10,2008,Number,13
3,10,2008,Number,19
3,10,2008,Number,23
3,10,2008,Number,38
3,10,2008,Star,2
3,10,2008,Star,3
26,09,2008,Number,14
26,09,2008,Number,29
26,09,2008,Number,31
26,09,2008,Number,33
26,09,2008,Number,37
26,09,2008,Star,2
26,09,2008,Star,1
19,09,2008,Number,14
19,09,2008,Number,16
19,09,2008,Number,19
19,09,2008,Number,20
19,09,2008,Number,31
19,09,2008,Star,6
19,09,2008,Star,9
12,09,2008,Number,19
12,09,2008,Number,23
12,09,2008,Number,33
12,09,2008,Number,37
12,09,2008,Number,50
12,09,2008,Star,3
12,09,2008,Star,7
5,09,2008,Number,7
5,09,2008,Number,12
5,09,2008,Number,16
5,09,2008,Number,17
5,09,2008,Number,39
5,09,2008,Star,3
5,09,2008,Star,8
29,08,2008,Number,2
29,08,2008,Number,20
29,08,2008,Number,25
29,08,2008,Number,37
29,08,2008,Number,39
29,08,2008,Star,5
29,08,2008,Star,8
22,08,2008,Number,7
22,08,2008,Number,27
22,08,2008,Number,29
22,08,2008,Number,39
22,08,2008,Number,50
22,08,2008,Star,5
22,08,2008,Star,7
15,08,2008,Number,11
15,08,2008,Number,17
15,08,2008,Number,18
15,08,2008,Number,26
15,08,2008,Number,31
15,08,2008,Star,5
15,08,2008,Star,6
8,08,2008,Number,4
8,08,2008,Number,5
8,08,2008,Number,15
8,08,2008,Number,16
8,08,2008,Number,45
8,08,2008,Star,4
8,08,2008,Star,7
1,08,2008,Number,1
1,08,2008,Number,22
1,08,2008,Number,25
1,08,2008,Number,40
1,08,2008,Number,50
1,08,2008,Star,1
1,08,2008,Star,8
25,07,2008,Number,7
25,07,2008,Number,11
25,07,2008,Number,15
25,07,2008,Number,24
25,07,2008,Number,29
25,07,2008,Star,2
25,07,2008,Star,7
18,07,2008,Number,10
18,07,2008,Number,14
18,07,2008,Number,16
18,07,2008,Number,29
18,07,2008,Number,44
18,07,2008,Star,5
18,07,2008,Star,6
11,07,2008,Number,9
11,07,2008,Number,11
11,07,2008,Number,13
11,07,2008,Number,19
11,07,2008,Number,37
11,07,2008,Star,3
11,07,2008,Star,4
4,07,2008,Number,7
4,07,2008,Number,19
4,07,2008,Number,22
4,07,2008,Number,27
4,07,2008,Number,48
4,07,2008,Star,5
4,07,2008,Star,7
27,06,2008,Number,5
27,06,2008,Number,20
27,06,2008,Number,26
27,06,2008,Number,44
27,06,2008,Number,50
27,06,2008,Star,5
27,06,2008,Star,7
20,06,2008,Number,8
20,06,2008,Number,11
20,06,2008,Number,36
20,06,2008,Number,37
20,06,2008,Number,45
20,06,2008,Star,3
20,06,2008,Star,5
13,06,2008,Number,13
13,06,2008,Number,16
13,06,2008,Number,37
13,06,2008,Number,44
13,06,2008,Number,50
13,06,2008,Star,1
13,06,2008,Star,9
6,06,2008,Number,7
6,06,2008,Number,19
6,06,2008,Number,21
6,06,2008,Number,40
6,06,2008,Number,50
6,06,2008,Star,2
6,06,2008,Star,9
30,05,2008,Number,5
30,05,2008,Number,7
30,05,2008,Number,14
30,05,2008,Number,20
30,05,2008,Number,49
30,05,2008,Star,2
30,05,2008,Star,8
23,05,2008,Number,5
23,05,2008,Number,9
23,05,2008,Number,19
23,05,2008,Number,21
23,05,2008,Number,38
23,05,2008,Star,1
23,05,2008,Star,7
16,05,2008,Number,6
16,05,2008,Number,9
16,05,2008,Number,15
16,05,2008,Number,25
16,05,2008,Number,38
16,05,2008,Star,4
16,05,2008,Star,9
9,05,2008,Number,8
9,05,2008,Number,9
9,05,2008,Number,40
9,05,2008,Number,42
9,05,2008,Number,45
9,05,2008,Star,6
9,05,2008,Star,7
2,05,2008,Number,2
2,05,2008,Number,26
2,05,2008,Number,37
2,05,2008,Number,45
2,05,2008,Number,48
2,05,2008,Star,4
2,05,2008,Star,8
25,04,2008,Number,4
25,04,2008,Number,19
25,04,2008,Number,26
25,04,2008,Number,27
25,04,2008,Number,30
25,04,2008,Star,3
25,04,2008,Star,8
18,04,2008,Number,3
18,04,2008,Number,6
18,04,2008,Number,7
18,04,2008,Number,27
18,04,2008,Number,50
18,04,2008,Star,5
18,04,2008,Star,9
11,04,2008,Number,6
11,04,2008,Number,25
11,04,2008,Number,30
11,04,2008,Number,45
11,04,2008,Number,50
11,04,2008,Star,5
11,04,2008,Star,7
4,04,2008,Number,11
4,04,2008,Number,13
4,04,2008,Number,18
4,04,2008,Number,37
4,04,2008,Number,47
4,04,2008,Star,1
4,04,2008,Star,6
28,03,2008,Number,5
28,03,2008,Number,9
28,03,2008,Number,17
28,03,2008,Number,29
28,03,2008,Number,39
28,03,2008,Star,3
28,03,2008,Star,6
21,03,2008,Number,2
21,03,2008,Number,10
21,03,2008,Number,18
21,03,2008,Number,22
21,03,2008,Number,36
21,03,2008,Star,4
21,03,2008,Star,6
14,03,2008,Number,13
14,03,2008,Number,21
14,03,2008,Number,25
14,03,2008,Number,35
14,03,2008,Number,48
14,03,2008,Star,4
14,03,2008,Star,8
7,03,2008,Number,2
7,03,2008,Number,7
7,03,2008,Number,14
7,03,2008,Number,17
7,03,2008,Number,35
7,03,2008,Star,1
7,03,2008,Star,6
29,02,2008,Number,12
29,02,2008,Number,37
29,02,2008,Number,40
29,02,2008,Number,47
29,02,2008,Number,49
29,02,2008,Star,2
29,02,2008,Star,9
22,02,2008,Number,4
22,02,2008,Number,27
22,02,2008,Number,32
22,02,2008,Number,46
22,02,2008,Number,50
22,02,2008,Star,8
22,02,2008,Star,9
15,02,2008,Number,12
15,02,2008,Number,27
15,02,2008,Number,29
15,02,2008,Number,45
15,02,2008,Number,46
15,02,2008,Star,4
15,02,2008,Star,7
8,02,2008,Number,17
8,02,2008,Number,28
8,02,2008,Number,30
8,02,2008,Number,38
8,02,2008,Number,44
8,02,2008,Star,1
8,02,2008,Star,4
1,02,2008,Number,22
1,02,2008,Number,30
1,02,2008,Number,45
1,02,2008,Number,47
1,02,2008,Number,49
1,02,2008,Star,4
1,02,2008,Star,9
25,01,2008,Number,2
25,01,2008,Number,6
25,01,2008,Number,9
25,01,2008,Number,19
25,01,2008,Number,45
25,01,2008,Star,7
25,01,2008,Star,8
18,01,2008,Number,14
18,01,2008,Number,16
18,01,2008,Number,23
18,01,2008,Number,40
18,01,2008,Number,46
18,01,2008,Star,4
18,01,2008,Star,8
11,01,2008,Number,8
11,01,2008,Number,24
11,01,2008,Number,36
11,01,2008,Number,49
11,01,2008,Number,50
11,01,2008,Star,4
11,01,2008,Star,8
4,01,2008,Number,10
4,01,2008,Number,12
4,01,2008,Number,24
4,01,2008,Number,25
4,01,2008,Number,41
4,01,2008,Star,3
4,01,2008,Star,5
28,12,2007,Number,20
28,12,2007,Number,21
28,12,2007,Number,22
28,12,2007,Number,31
28,12,2007,Number,45
28,12,2007,Star,7
28,12,2007,Star,9
21,12,2007,Number,7
21,12,2007,Number,9
21,12,2007,Number,28
21,12,2007,Number,37
21,12,2007,Number,44
21,12,2007,Star,6
21,12,2007,Star,7
14,12,2007,Number,8
14,12,2007,Number,25
14,12,2007,Number,30
14,12,2007,Number,36
14,12,2007,Number,44
14,12,2007,Star,3
14,12,2007,Star,4
7,12,2007,Number,2
7,12,2007,Number,4
7,12,2007,Number,32
7,12,2007,Number,43
7,12,2007,Number,48
7,12,2007,Star,1
7,12,2007,Star,7
30,11,2007,Number,12
30,11,2007,Number,19
30,11,2007,Number,20
30,11,2007,Number,30
30,11,2007,Number,38
30,11,2007,Star,7
30,11,2007,Star,9
23,11,2007,Number,2
23,11,2007,Number,10
23,11,2007,Number,22
23,11,2007,Number,29
23,11,2007,Number,48
23,11,2007,Star,3
23,11,2007,Star,9
16,11,2007,Number,9
16,11,2007,Number,18
16,11,2007,Number,23
16,11,2007,Number,33
16,11,2007,Number,37
16,11,2007,Star,1
16,11,2007,Star,8
9,11,2007,Number,5
9,11,2007,Number,14
9,11,2007,Number,22
9,11,2007,Number,25
9,11,2007,Number,36
9,11,2007,Star,5
9,11,2007,Star,6
2,11,2007,Number,3
2,11,2007,Number,16
2,11,2007,Number,18
2,11,2007,Number,19
2,11,2007,Number,40
2,11,2007,Star,1
2,11,2007,Star,2
26,10,2007,Number,7
26,10,2007,Number,20
26,10,2007,Number,38
26,10,2007,Number,40
26,10,2007,Number,43
26,10,2007,Star,1
26,10,2007,Star,8
19,10,2007,Number,7
19,10,2007,Number,18
19,10,2007,Number,34
19,10,2007,Number,35
19,10,2007,Number,40
19,10,2007,Star,7
19,10,2007,Star,8
12,10,2007,Number,21
12,10,2007,Number,32
12,10,2007,Number,36
12,10,2007,Number,46
12,10,2007,Number,47
12,10,2007,Star,3
12,10,2007,Star,4
5,10,2007,Number,11
5,10,2007,Number,20
5,10,2007,Number,27
5,10,2007,Number,35
5,10,2007,Number,44
5,10,2007,Star,2
5,10,2007,Star,5
28,09,2007,Number,22
28,09,2007,Number,30
28,09,2007,Number,34
28,09,2007,Number,35
28,09,2007,Number,44
28,09,2007,Star,4
28,09,2007,Star,5
21,09,2007,Number,1
21,09,2007,Number,17
21,09,2007,Number,32
21,09,2007,Number,35
21,09,2007,Number,37
21,09,2007,Star,1
21,09,2007,Star,8
14,09,2007,Number,5
14,09,2007,Number,9
14,09,2007,Number,11
14,09,2007,Number,29
14,09,2007,Number,33
14,09,2007,Star,7
14,09,2007,Star,9
7,09,2007,Number,2
7,09,2007,Number,3
7,09,2007,Number,33
7,09,2007,Number,34
7,09,2007,Number,42
7,09,2007,Star,3
7,09,2007,Star,5
31,08,2007,Number,6
31,08,2007,Number,18
31,08,2007,Number,22
31,08,2007,Number,23
31,08,2007,Number,37
31,08,2007,Star,5
31,08,2007,Star,6
24,08,2007,Number,1
24,08,2007,Number,3
24,08,2007,Number,16
24,08,2007,Number,42
24,08,2007,Number,48
24,08,2007,Star,2
24,08,2007,Star,3
17,08,2007,Number,2
17,08,2007,Number,3
17,08,2007,Number,13
17,08,2007,Number,38
17,08,2007,Number,42
17,08,2007,Star,7
17,08,2007,Star,8
10,08,2007,Number,23
10,08,2007,Number,40
10,08,2007,Number,42
10,08,2007,Number,43
10,08,2007,Number,49
10,08,2007,Star,2
10,08,2007,Star,6
3,08,2007,Number,10
3,08,2007,Number,30
3,08,2007,Number,33
3,08,2007,Number,37
3,08,2007,Number,41
3,08,2007,Star,1
3,08,2007,Star,8
27,07,2007,Number,1
27,07,2007,Number,4
27,07,2007,Number,21
27,07,2007,Number,29
27,07,2007,Number,41
27,07,2007,Star,7
27,07,2007,Star,8
20,07,2007,Number,10
20,07,2007,Number,21
20,07,2007,Number,25
20,07,2007,Number,26
20,07,2007,Number,50
20,07,2007,Star,4
20,07,2007,Star,9
13,07,2007,Number,9
13,07,2007,Number,13
13,07,2007,Number,15
13,07,2007,Number,31
13,07,2007,Number,48
13,07,2007,Star,3
13,07,2007,Star,6
6,07,2007,Number,4
6,07,2007,Number,5
6,07,2007,Number,19
6,07,2007,Number,39
6,07,2007,Number,41
6,07,2007,Star,8
6,07,2007,Star,9
29,06,2007,Number,8
29,06,2007,Number,12
29,06,2007,Number,28
29,06,2007,Number,33
29,06,2007,Number,45
29,06,2007,Star,1
29,06,2007,Star,3
22,06,2007,Number,11
22,06,2007,Number,16
22,06,2007,Number,17
22,06,2007,Number,22
22,06,2007,Number,34
22,06,2007,Star,5
22,06,2007,Star,6
15,06,2007,Number,5
15,06,2007,Number,7
15,06,2007,Number,14
15,06,2007,Number,21
15,06,2007,Number,40
15,06,2007,Star,3
15,06,2007,Star,8
8,06,2007,Number,1
8,06,2007,Number,15
8,06,2007,Number,17
8,06,2007,Number,25
8,06,2007,Number,45
8,06,2007,Star,2
8,06,2007,Star,8
1,06,2007,Number,6
1,06,2007,Number,22
1,06,2007,Number,37
1,06,2007,Number,41
1,06,2007,Number,42
1,06,2007,Star,6
1,06,2007,Star,9
25,05,2007,Number,25
25,05,2007,Number,26
25,05,2007,Number,29
25,05,2007,Number,49
25,05,2007,Number,50
25,05,2007,Star,7
25,05,2007,Star,8
18,05,2007,Number,26
18,05,2007,Number,34
18,05,2007,Number,37
